Z_PK,Z_ENT,Z_OPT,ZMAGFIELDACCURACY,ZGRAVITYX,ZGRAVITYY,ZGRAVITYZ,ZHEADING,ZMAGFIELDX,ZMAGFIELDY,ZMAGFIELDZ,ZQUATW,ZQUATX,ZQUATY,ZQUATZ,ZROTATIONRATEX,ZROTATIONRATEY,ZROTATIONRATEZ,ZTIMESTAMPEPOCH,ZUSERACCELX,ZUSERACCELY,ZUSERACCELZ,ZTIMESTAMPEST,time,gravity_original_x,gravity_original_y,gravity_original_z,user_original_x,user_original_y,user_original_z,interpolated_zcourse,vehicle_trajectory,vehicle_orthogonal,PLS_x,PLS_y
1222,2,1,0,-0.997737884521484,0.0671982988715172,-0.0018583780620247102,92.18142700195308,10.8605966567993,20.9310417175293,31.187194824218697,-0.0102775981649756,0.7054676413536071,-0.0372319482266903,0.707688868045807,0.0726643726229668,0.192544087767601,0.14016906917095198,1560741868.65241,-0.0615807771682739,0.0389699563384056,0.0189102292060852,"Sunday, June 16, 2019 at 11:24:28 PM Eastern Daylight Time",24,-2.6113923318779424e-08,-1.3101904422496702e-09,-0.999999975574826,0.01768827394817094,-0.0354452321383673,-0.06402504873628939,184.06732560497795,-0.02015780356082119,0.034101355870575494,-0.02015802871942849,0.03417644894306977
1223,2,1,0,-0.997757196426392,0.0652229785919189,0.015055239200592,92.0241012573242,11.1517887115479,20.262622833252,31.543273925781197,-0.0108512453734875,0.7115260362625121,-0.0354727953672409,0.701679885387421,0.0896603465080261,-0.0533147305250168,-0.0344896651804447,1560741869.6559,0.0589671730995178,0.00398813188076019,0.0682541131973267,"Sunday, June 16, 2019 at 11:24:29 PM Eastern Daylight Time",24,3.048935025333705e-08,3.4616094504724693e-09,-1.0000000600922194,0.06881878248531909,-0.010195553259225486,0.05754722007688082,184.78349111413456,-0.06942929597792087,0.004421197692212359,-0.06912208304747809,0.004951598220252015
1224,2,1,0,-0.9974564909935001,0.066156268119812,0.026529710739851,92.1060256958008,10.9181489944458,20.560964584350604,31.3548583984375,-0.0108913201838732,0.7155075073242191,-0.0362472385168076,0.697579026222229,0.0278632678091526,-0.0198588036000729,0.0653208941221237,1560741870.65937,-0.0210278630256653,-0.0279204696416855,0.0577255487442017,"Sunday, June 16, 2019 at 11:24:30 PM Eastern Daylight Time",24,-2.5630622158077238e-08,1.5961709662337675e-09,-0.9999999643942726,0.05818627365849887,0.02723119423502766,-0.02065870868496161,184.22950059882245,-0.05601946645736096,-0.03144836656426107,-0.055676365373970985,-0.03207688100617212
1225,2,1,0,-0.9955627918243409,0.0842560827732086,0.0419038981199265,92.56256103515629,11.149027824401902,20.6754398345947,31.6261291503906,-0.0149638885632157,0.720346808433533,-0.04530368745326999,0.691971302032471,0.0152260549366474,-0.105141371488571,0.0327570401132107,1560741871.6628401,0.0331562757492065,0.0494572818279266,0.14667725563049303,"Sunday, June 16, 2019 at 11:24:31 PM Eastern Daylight Time",24,1.5038609453143104e-07,-7.669263037135554e-09,-1.0000001483134813,0.14548846293757678,-0.058117027198584637,0.022695747802566564,183.8417177278696,-0.14905540400455064,0.04823865913745805,-0.14910338462938688,0.047773366607415796
1226,2,1,0,-0.9939138889312741,0.08708982914686199,0.0674572661519051,92.7281875610352,11.658826828002901,20.7816123962402,31.3499450683594,-0.015596735291183,0.7290455102920529,-0.0471304394304752,0.682662487030029,0.007397042587399479,-0.127309799194336,0.100194483995438,1560741872.66634,-0.0493007302284241,-0.12107022106647501,0.178682327270508,"Sunday, June 16, 2019 at 11:24:32 PM Eastern Daylight Time",24,-3.947713992638255e-08,-1.0767795266541924e-09,-0.9999999698540024,0.1807314361750322,0.11747684744477874,-0.050510125732295956,184.7704413113634,-0.1703355563078413,-0.13210018911701749,-0.1707556244619679,-0.13214828171723855
1227,2,1,0,-0.992870807647705,0.0841426849365234,0.0844252184033394,92.7412490844727,11.504781723022498,21.0221881866455,31.672775268554698,-0.0148322163149714,0.734907567501068,-0.0460811890661716,0.6764373183250431,0.212393537163734,0.178642675280571,0.14194557070732097,1560741873.6698198,-0.0211830139160156,-0.00383538007736206,0.108737945556641,"Sunday, June 16, 2019 at 11:24:33 PM Eastern Daylight Time",24,5.212240727784159e-08,-1.525899843979328e-09,-1.0000000248048904,0.10673508887059184,0.0012688135701092622,-0.02988949545733616,185.06383782112673,-0.10620650685266353,-0.010684895237856519,-0.10598702026330675,-0.00938772650289863
1228,2,1,0,-0.9918808937072751,0.0830853506922722,0.0962768122553825,92.8232192993164,11.472530364990199,20.5522212982178,31.3641357421875,-0.0142333740368485,0.738923013210297,-0.0461647771298885,0.672055840492249,-0.0801438689231873,-0.00791581999510527,-0.0154600478708744,1560741874.67327,-0.0262281894683838,0.00955057144165039,0.0361394882202148,"Sunday, June 16, 2019 at 11:24:34 PM Eastern Daylight Time",24,4.747921917712568e-08,-1.0836112146472843e-09,-1.0000000536896267,0.03304818649590277,-0.008697105406356908,-0.030288144105463093,184.81722172385716,-0.033661808791809036,0.005891086655358282,-0.03340165194456024,0.006041813600469486
1229,2,1,0,-0.9913586974143979,0.0820968300104141,0.10231404751539201,92.79930877685551,10.9407958984375,21.2259616851807,31.3943939208984,-0.0141453156247735,0.740995585918427,-0.0456351526081562,0.6698081493377691,-0.144863232970238,-0.23269097507,-0.0657077133655548,1560741875.67676,0.0116729736328125,0.0014140307903289801,0.0598715543746948,"Sunday, June 16, 2019 at 11:24:35 PM Eastern Daylight Time",24,7.024300290676879e-08,-7.343419559935338e-09,-1.0000000603779522,0.06059029983362944,-0.004823285281639291,0.00533031940067183,183.40310798313845,-0.06076976813715352,0.0012181114045086605,-0.060520660316267266,0.00012435004557617094
1230,2,1,0,-0.991213083267212,0.0825781673192978,0.103333324193954,92.5073623657227,11.049506187439,20.4386081695557,31.434982299804698,-0.016054006293416,0.741444170475006,-0.0438999272882938,0.669384598731995,0.0540827065706253,0.031848881393671,0.101192884147167,1560741876.6802402,0.0545418262481689,0.036806195974349996,-0.0009161233901977539,"Sunday, June 16, 2019 at 11:24:36 PM Eastern Daylight Time",24,1.3349982342335254e-07,-2.371608326390273e-09,-1.000000153023419,0.002938238231513258,-0.0413361719287559,0.05111784229625675,182.6931906978169,-0.00487728380851682,0.04115245383060375,-0.005926435985641056,0.04120015677557419
1231,2,1,0,-0.992179572582245,0.0806451141834259,0.0952677726745605,92.1895217895508,11.4943389892578,20.9823036193848,31.3313903808594,-0.0170227065682411,0.738871514797211,-0.0412646606564522,0.672366201877594,0.0468293242156506,0.0555451549589634,0.0646601691842079,1560741877.6837,0.0420952439308167,-0.00407722592353821,-0.0203174352645874,"Sunday, June 16, 2019 at 11:24:37 PM Eastern Daylight Time",24,-3.0723300183457813e-08,-2.8275863594995343e-09,-0.9999999436007561,-0.016168979957271942,0.0011467926909929478,0.04403044926210106,182.45554315138648,0.01620326643333335,-0.0004529936259920998,0.01634162727670309,-0.0003184249204586827
1232,2,1,0,-0.992614924907684,0.0795807763934135,0.0915563479065895,92.3328170776367,12.7403650283813,20.659000396728498,30.1498718261719,-0.0157083738595247,0.7375811338424679,-0.0418598428368568,0.673776745796204,0.105062209069729,0.0594408512115479,0.1059784963727,1560741878.68717,-0.0950874090194702,0.015068493783473998,-0.0407474040985107,"Sunday, June 16, 2019 at 11:24:38 PM Eastern Daylight Time",24,2.9207493846129633e-08,-1.7258627166283347e-10,-1.0000000269814282,-0.0495847126822918,-0.005769518897511352,-0.09185365926086873,182.3876050116026,0.04930131159826942,0.007830182295739702,0.049367859691094224,0.0071984375193563516
1233,2,1,0,-0.9926818609237671,0.0804453790187836,0.09006317704916,92.4162826538086,11.4311790466309,20.9527759552002,30.9317932128906,-0.0155058773234487,0.7370266318321229,-0.0427004918456078,0.674335241317749,0.0840665623545647,-0.0787290185689926,0.0781271532177925,1560741879.69064,-0.0353726148605347,0.0558299273252487,-0.0527293682098389,"Sunday, June 16, 2019 at 11:24:39 PM Eastern Daylight Time",24,3.758566177931334e-08,2.881218395811569e-09,-1.0000000559363662,-0.05790347940167093,-0.050801895381030526,-0.034856038757984785,182.25590410041747,0.05585890229804972,0.053041762180208875,0.05610767122944696,0.05225889115113432
1234,2,1,0,-0.992902040481567,0.0822406187653542,0.0859184861183167,92.19994354248051,10.974597930908198,20.6812419891357,31.266403198242198,-0.0173567086458206,0.7356625199317929,-0.0419511385262012,0.67582505941391,-0.159664750099182,-0.131735876202583,-0.11052543669939,1560741880.6941,-0.01484215259552,-0.0442164167761803,-0.046648383140564,"Sunday, June 16, 2019 at 11:24:40 PM Eastern Daylight Time",24,1.3227691380386306e-08,1.934321591789967e-10,-0.9999999838121155,-0.04599317930660821,0.04675229533291263,-0.007092460376818377,182.4155258730387,0.04792275002465961,-0.04477230943004487,0.047630936752010244,-0.04538704821433266
1235,2,1,0,-0.9939656257629391,0.074709452688694,0.080315887928009,91.71060180664058,11.198157310485803,20.827701568603498,31.4011077880859,-0.0173571053892374,0.734056949615479,-0.0363089367747307,0.677894294261932,-0.15382486581802401,0.16154083609581,-0.135027378797531,1560741881.69759,-0.0307921171188354,0.00281841307878494,-0.0256204605102539,"Sunday, June 16, 2019 at 11:24:41 PM Eastern Daylight Time",24,-1.1468241009745736e-07,1.8309770921653978e-09,-0.999999904686499,-0.028024822556751275,0.00016508689800941623,-0.028759137551027717,182.25717864186802,0.02800958036316717,0.0009387975823197767,0.027972332219756424,0.0013636921224099343
1236,2,1,0,-0.9946284294128421,0.0687777400016785,0.0773558765649796,90.9193572998047,11.181435585022,21.033025741577102,31.6263580322266,-0.0198095627129078,0.733363568782806,-0.0292542800307274,0.67891800403595,0.16292926669120802,0.0377541333436966,0.0635813996195793,1560741882.70106,-0.0386737585067749,-0.0123386085033417,-0.0611900091171265,"Sunday, June 16, 2019 at 11:24:42 PM Eastern Daylight Time",24,1.472551606758292e-08,-2.2829765786158696e-09,-1.000000010877566,-0.06376142357610556,0.015660204751273683,-0.03288399190015929,181.71022261401083,0.0642003926693043,-0.01375029928439754,0.06433470006969308,-0.014336425462087488
1237,2,1,0,-0.995366096496582,0.0654921606183052,0.0704075321555138,90.49749755859371,11.0386476516724,20.7504730224609,31.360671997070302,-0.0210120379924774,0.7311313152313229,-0.0255101397633553,0.6814358234405521,0.0506477206945419,0.23221059143543202,-0.0318212360143661,1560741883.70455,-0.0853446125984192,0.0433145016431808,-0.0488877296447754,"Sunday, June 16, 2019 at 11:24:43 PM Eastern Daylight Time",24,5.2141430575969316e-08,3.0952410010054443e-09,-1.0000000548707606,-0.05511454079458693,-0.03739472029467618,-0.0843438281623307,181.23563992414952,0.05429533524707606,0.03857452894492521,0.05378815680376106,0.038844937062743404
1238,2,1,0,-0.9955754280090329,0.0667654499411583,0.0661194920539856,89.9397506713867,11.7886962890625,20.528375625610398,31.2484130859375,-0.0247474685311317,0.7297645211219791,-0.0224385801702738,0.682881951332092,0.0196216274052858,-0.0999873280525208,0.0838872566819191,1560741884.70802,-0.0413737297058105,0.00253647565841675,-0.0601791143417358,"Sunday, June 16, 2019 at 11:24:44 PM Eastern Daylight Time",24,-5.625667383205111e-08,5.239907813203715e-10,-0.9999999226953412,-0.06278848707350568,-0.0001068470668393255,-0.037381004483767376,180.5080249719421,0.06278507158704066,0.0006635594062781333,0.0628006271974065,0.0014601206651072493
1239,2,1,0,-0.9962787628173829,0.0659944117069244,0.0554378144443035,89.92327880859379,11.3041019439697,22.1162052154541,31.0001220703125,-0.0244449358433485,0.7261033058166501,-0.0222012661397457,0.6867921948432919,-0.109037302434444,0.0124365892261267,0.136118024587631,1560741885.7115,-0.0530118346214294,0.0334890633821487,-0.6908141374588009,"Sunday, June 16, 2019 at 11:24:45 PM Eastern Daylight Time",24,-1.9436912310449687e-08,-8.416729188609473e-10,-0.9999999934439192,-0.6926483051838416,-0.03338357898183681,-0.016727416698519352,179.9989088887447,0.6926489425861951,0.03337035142024006,0.6928262354904355,0.0316011648032686
1240,2,1,0,-0.9961429834365841,0.0641351789236069,0.059882041066885,90.1654510498047,11.848653793334998,20.999822616577102,31.7077941894531,-0.0223681274801493,0.727605581283569,-0.0230464302003384,0.6852434873580929,-0.0717633962631226,-0.0553068332374096,-0.082112155854702,1560741886.7149801,-0.0710159540176392,0.0451899170875549,-0.7301540374755859,"Sunday, June 16, 2019 at 11:24:46 PM Eastern Daylight Time",24,-1.0025269346560124e-08,3.7079275205798012e-09,-1.000000011733919,-0.7332218576120393,-0.04124296628533933,-0.029917186118548284,179.72315808083692,0.7334125777424695,0.037699675823663695,0.7332078002952257,0.039267468356407494
1241,2,1,0,-0.996537148952484,0.0691000670194626,0.0462497808039188,89.3140335083008,11.2993831634521,20.901538848877,31.7389068603516,-0.0291367582976818,0.723009645938873,-0.0195433627814054,0.689946532249451,-0.0447691418230534,0.035160131752491,-0.041718952357769,1560741887.71845,-0.029421329498291002,-0.00732062757015228,-0.10533535480499301,"Sunday, June 16, 2019 at 11:24:47 PM Eastern Daylight Time",24,5.701930621648636e-08,1.3947815125092689e-10,-1.0000000753644203,-0.10668616807456383,0.007719592638705804,-0.02394185916799275,179.88931599947043,0.10667105588002264,-0.007925680184232143,0.10706960024742451,-0.006600669249306313
1242,2,1,0,-0.996735453605652,0.0750586986541748,0.0297458078712225,89.23098754882808,11.1310529708862,20.9104499816895,31.414871215820302,-0.0316200368106365,0.7172289490699771,-0.021343344822526002,0.6957926154136661,0.0935515537858009,-0.0702985227108002,0.0627426952123642,1560741888.72192,0.0622546076774597,0.0357023924589157,-0.0028063058853149397,"Sunday, June 16, 2019 at 11:24:48 PM Eastern Daylight Time",24,9.464087839773042e-08,-2.513915402235778e-09,-1.0000000929020088,-0.00040723680937312327,-0.04028772990334909,0.05945506988056363,180.79689358457279,-0.0001531208855645121,0.040289497100094475,-0.0016093261331432225,0.040496865337681404
1243,2,1,0,-0.995970189571381,0.0781579166650772,0.0439869239926338,89.5139312744141,12.175509452819801,21.185724258422898,31.939620971679698,-0.0311880689114332,0.722093284130096,-0.0239739809185266,0.690676391124725,-0.0157501250505447,0.0383250415325165,0.0460834316909313,1560741889.72542,-0.0177918672561646,0.0195571631193161,0.0433151721954346,"Sunday, June 16, 2019 at 11:24:49 PM Eastern Daylight Time",24,3.291838032032108e-08,1.2861262471686175e-09,-1.000000063967303,0.04263882635002605,-0.01759759783840527,-0.021154014982190692,182.01626446407147,-0.04323156656597677,0.016086535190694137,-0.04370095110001233,0.01630597281062868
1244,2,1,0,-0.994454801082611,0.0829324796795845,0.0646682903170586,89.7558059692383,11.563060760497999,21.2936706542969,31.7687683105469,-0.0317396223545074,0.7291190624237059,-0.0268242266029119,0.68312406539917,0.058328665792942,-0.00894854590296745,0.10857465118169801,1560741890.72889,-0.00801265239715576,-0.0522792041301727,0.125585317611694,"Sunday, June 16, 2019 at 11:24:50 PM Eastern Daylight Time",24,3.455059046362282e-08,-2.8680737645947474e-10,-1.0000000676772924,0.12457173852706951,0.05396958572676379,-0.011753959306415885,181.5363397750668,-0.12307998354567463,-0.057290067844012374,-0.12194898442822649,-0.05847179129149596
1245,2,1,0,-0.9931751489639279,0.0804208517074585,0.0844728276133537,90.0447006225586,11.6160373687744,21.7847728729248,31.934616088867198,-0.0293736662715673,0.7358529567718509,-0.0275107342749834,0.6759443879127499,-0.0832510218024254,-0.00807681865990162,-0.0779041200876236,1560741891.73236,-0.0270669460296631,-0.0305420458316803,0.115761518478394,"Sunday, June 16, 2019 at 11:24:51 PM Eastern Daylight Time",24,4.2634218478960345e-08,-1.9635257447747634e-09,-1.0000000242569331,0.11307724249853605,0.03331277762771685,-0.03420469802577227,182.3630103657323,-0.11160758356246035,-0.037946689126916844,-0.11167033747878603,-0.037232111458875075
1246,2,1,0,-0.9926427602767941,0.0786720737814903,0.0920390486717224,89.9527969360352,11.7234439849854,20.8934230804443,31.460739135742198,-0.0293703302741051,0.7384661436080929,-0.0262159910053015,0.6731403470039371,-0.0413496494293213,0.0716159865260124,-0.00316540128551424,1560741892.7358599,-0.0603429675102234,-3.5017728805542003e-07,0.0298866033554077,"Sunday, June 16, 2019 at 11:24:52 PM Eastern Daylight Time",24,6.869139807159398e-08,-2.170087123887221e-09,-1.0000000656016994,0.02418370015725769,0.004964387020762358,-0.06264971106396185,183.38762313070308,-0.023848093011533154,-0.006384743651966219,-0.02352936008262458,-0.00601544800556926
1247,2,1,0,-0.993471920490265,0.0657403245568275,0.0932301804423332,89.7259368896484,11.434947013855,21.1746940612793,31.5442810058594,-0.0259269643574953,0.7390534281730649,-0.0203744806349277,0.672839343547821,0.17489008605480202,-0.00993931293487549,0.0483845286071301,1560741893.73929,0.00752037763595581,0.073521800339222,-0.0501948595046997,"Sunday, June 16, 2019 at 11:24:53 PM Eastern Daylight Time",24,8.338997450625229e-08,2.529180823107602e-09,-1.0000000568103762,-0.048917278867317206,-0.07439816909837078,0.0073176081223099215,182.27108093936727,0.04593064908029666,0.0762781961771206,0.04526292400537469,0.07640511067415769
1248,2,1,0,-0.9955673217773441,0.0506846904754639,0.0792270377278328,90.2398834228516,11.285938262939501,20.3256721496582,31.429016113281197,-0.0172028113156557,0.734344899654388,-0.0187373626977205,0.678299784660339,-0.19453394412994396,-0.0352936014533043,-0.23911832273006398,1560741894.74277,-0.067060649394989,0.027845099568367,-0.0629725456237793,"Sunday, June 16, 2019 at 11:24:54 PM Eastern Daylight Time",24,5.0339239852546184e-08,2.0851240699337747e-09,-1.0000000767733133,-0.06819666239304405,-0.024388916880895343,-0.0631855817526026,181.85136561267316,0.06737313717206465,0.026579398333450077,0.06807596510546128,0.026317300315000552
1249,2,1,0,-0.996985375881195,0.0377026349306107,0.0678132250905037,91.7062759399414,10.944777488708501,18.5841045379639,30.916076660156197,-0.0036109464708715703,0.7303030490875241,-0.0237501300871372,0.682700753211975,0.0557872466742992,-0.0149156833067536,0.11287927627563499,1560741895.74626,0.0311604738235474,0.10123458504676801,-0.0299403667449951,"Sunday, June 16, 2019 at 11:24:55 PM Eastern Daylight Time",24,-3.057224706426692e-08,2.4330689893381496e-10,-0.9999999809494261,-0.030794286234231052,-0.10153930630983175,0.02928008040915361,181.3401219279033,0.02841112768399472,0.10223172997793464,0.025126179589402595,0.10337220970185043
1250,2,1,0,-0.996901512145996,0.0413189381361008,0.0669336020946503,94.0404739379883,10.7085437774658,17.556949615478498,31.134094238281197,0.0089928125962615,0.729300081729889,-0.0398521199822426,0.682973146438599,-0.0375686101615429,-0.0422874689102173,0.0865658894181252,1560741896.7497199,-0.02023845911026,0.0687034353613853,-0.0266808271408081,"Sunday, June 16, 2019 at 11:24:56 PM Eastern Daylight Time",24,-9.387279557794472e-09,2.8887660666332415e-10,-0.9999999933285166,-0.03269107763852317,-0.0657439065950047,-0.021228659472297032,182.64359828141286,0.029623975784433595,0.06718175250962082,0.029403161585336894,0.06718387405228647
1251,2,1,0,-0.9964200258255,0.0541653782129288,0.0649101659655571,97.0937728881836,11.0965747833252,15.8705530166626,31.098876953125,0.0225583165884018,0.7269161343574521,-0.0636240392923355,0.683400392532349,-0.167824268341064,-0.0923567414283752,-0.0308962874114513,1560741897.75321,-0.0339629650115967,0.134289115667343,-0.0354777574539185,"Sunday, June 16, 2019 at 11:24:57 PM Eastern Daylight Time",24,5.5993310063432236e-08,-7.79052897539878e-09,-1.0000000428543554,-0.05367327342107241,-0.1267221504850223,-0.03881233244438165,184.9123432268401,0.04262471589538136,0.1308528077578768,0.046633986982178834,0.1295164342882312
1252,2,1,0,-0.995406270027161,0.0777207165956497,0.0559084638953209,99.7752151489258,10.669517517089801,15.290873527526902,30.0373840332031,0.0303406994789839,0.7211953997612,-0.0884953513741493,0.686385571956635,0.14214164018631,-0.0568125583231449,0.221417814493179,1560741898.7567,0.0542869567871094,0.0495802462100983,-0.0302156209945679,"Sunday, June 16, 2019 at 11:24:58 PM Eastern Daylight Time",24,-5.586021656995774e-08,1.2897691907542974e-08,-0.9999999542663282,-0.03586126313638125,-0.0483877088789044,0.05187347760908695,187.40063962353196,0.029329872359259494,0.052603794080616724,0.029386018844040306,0.05337146748857828
1253,2,1,0,-0.9930186271667479,0.10810147970914802,0.0472011119127274,101.806800842285,10.492847442627,16.4430541992188,30.2859802246094,0.0319201722741127,0.7149613499641422,-0.11149360239505801,0.6894783973693851,-0.11099650710821199,-0.0815548151731491,-0.0526928789913654,1560741899.76017,0.0685197114944458,-0.0300820097327232,-0.0030802488327026398,"Sunday, June 16, 2019 at 11:24:59 PM Eastern Daylight Time",24,-8.39786072973081e-08,2.1933613210400882e-08,-0.9999999343906132,0.004775431349262244,0.02197907766711047,0.07143865554477295,190.95391130628406,-0.0005119767051770616,-0.02248605077646466,0.004082888288341777,-0.022470852604198413
1254,2,1,0,-0.9913243055343629,0.124144606292248,0.0431772507727146,102.435722351074,10.648916244506802,16.3854560852051,30.018127441406197,0.030108492821455002,0.712027788162231,-0.120851375162601,0.6910172700881961,-0.0440637245774269,-0.0185004416853189,0.0638896748423576,1560741900.76364,-0.0401973724365234,-0.07390919327735901,-0.0656791925430298,"Sunday, June 16, 2019 at 11:25:00 PM Eastern Daylight Time",25,1.3591230567204515e-08,-1.1804420635419532e-09,-1.0000000184994668,-0.04899262774623267,0.09064743717391757,-0.027837357905065377,193.30657251320895,0.06854083102809574,-0.07693757158669805,0.05863386718813833,-0.08185110133873422
1255,2,1,0,-0.990144312381744,0.13559879362583196,0.0350296832621098,101.66473388671899,10.922779083252001,17.792812347412102,30.3648681640625,0.0217791423201561,0.709321618080139,-0.11990697681903802,0.694269955158234,0.004564939998090271,-0.00577634992077947,-0.041907761245966006,1560741901.7671,0.0299907326698303,-0.116520449519157,0.0128684043884277,"Sunday, June 16, 2019 at 11:25:01 PM Eastern Daylight Time",25,-5.559574362511144e-08,6.6300707562971795e-09,-0.9999999354420671,0.03616823789407117,0.10632457203145006,0.04504441123702923,194.63336266268576,-0.008133952910332677,-0.11201292273700222,-0.01155869731177029,-0.11066760726826783
1256,2,1,0,-0.988438069820404,0.148417383432388,0.0310242734849453,100.442352294922,10.2720603942871,20.0906448364258,30.428161621093697,0.00994692649692297,0.7084360718727108,-0.11674959957599601,0.6959805488586429,0.0205579753965139,0.146476939320564,-0.017435047775506998,1560741902.77059,-0.0520665049552917,-0.12292867898941001,-0.0378005504608154,"Sunday, June 16, 2019 at 11:25:02 PM Eastern Daylight Time",25,1.155510796638573e-09,-3.209218293886984e-09,-1.0000000215602356,-0.015357349575269661,0.13412085030726495,-0.03204702791774421,195.0800906202856,0.049722571042402,-0.1255066396731826,0.03576650337312094,-0.13004319408030485
1257,2,1,0,-0.9887723326683041,0.146553039550781,0.0291847996413708,98.1226425170898,10.5569581985474,20.8432292938232,30.9642333984375,-0.00337338680401444,0.710099875926971,-0.10173773020505901,0.696703910827637,0.0313840918242931,0.00610696338117123,-0.0320244058966637,1560741903.77407,-0.037190318107605,-0.18386983871460003,0.00387907028198242,"Sunday, June 16, 2019 at 11:25:03 PM Eastern Daylight Time",25,1.1688204492953753e-07,-2.1683420101115125e-08,-1.0000001358909834,0.029227172626178063,0.18507638307006077,-0.009939282977869144,193.41788592598985,0.014517880308338133,-0.186806654970772,0.0045864127788269385,-0.18733771046771364
1258,2,1,0,-0.990680694580078,0.13256546854972803,0.0312794893980026,95.82119750976558,11.2187652587891,21.834680557251,31.2252197265625,-0.0123854093253613,0.713318943977356,-0.0825580283999443,0.69584983587265,0.0117431618273258,0.00825826544314623,0.0848828628659248,1560741904.77755,-0.0887148380279541,-0.0900965929031372,-0.0306134223937988,"Sunday, June 16, 2019 at 11:25:04 PM Eastern Daylight Time",25,1.381867307892557e-07,-8.943672288874716e-09,-1.00000012426122,-0.02298752498412788,0.1037952468092766,-0.0749868028698808,191.21072399967068,0.042728548845940365,-0.09734552212924144,0.03828853566790213,-0.09890561353148503
1259,2,1,0,-0.992946863174438,0.11508049070835101,0.0285129006952047,93.17572021484371,11.2325620651245,22.2447395324707,31.2994537353516,-0.0220385827124119,0.714602887630463,-0.0599930249154568,0.696604490280151,0.0900557860732079,-0.0900904610753059,0.0128612024709582,1560741905.78102,-0.0037577152252197296,-0.147687822580338,0.0110584497451782,"Sunday, June 16, 2019 at 11:25:05 PM Eastern Daylight Time",25,-3.4841285053658494e-08,4.774519390959853e-09,-0.999999988967842,0.019083639389477238,0.14634284635301673,0.01294946724586005,187.9918749536796,0.0014481333579681177,-0.14757478402771865,0.008145154617644125,-0.14750476271314383
1260,2,1,0,-0.995050728321075,0.0950239598751068,0.0290627051144838,90.0281524658203,11.8224124908447,22.9545917510986,31.831726074218697,-0.0339505784213543,0.7165343165397641,-0.0333155430853367,0.6959282159805301,0.18484997749328602,-0.0424242615699768,0.10907229036092801,1560741906.7845,-0.0374482870101929,-0.159525215625763,0.00771331787109375,"Sunday, June 16, 2019 at 11:25:06 PM Eastern Daylight Time",25,7.661034380620699e-08,1.7572358429474022e-09,-1.000000072855604,0.006696523092456698,0.1623784568431274,-0.022328395032811817,184.1876470149663,0.005178736416201173,-0.16243394767540037,0.020740742951455855,-0.16139784792275882
1261,2,1,0,-0.9964371323585509,0.0785145834088326,0.0307989120483398,87.0403518676758,12.262000083923303,23.488245010376,31.4392395019531,-0.0461622513830662,0.7178592085838321,-0.00880980398505926,0.694600343704224,-0.0882292464375496,-0.169837713241577,0.0100339194759727,1560741907.78798,-0.0254413485527039,-0.12446343898773199,-0.0361374616622925,"Sunday, June 16, 2019 at 11:25:07 PM Eastern Daylight Time",25,4.750254808965791e-08,-1.605709343266426e-09,-1.0000000357670764,-0.04336294377173967,0.12391420392350438,-0.014465516571482293,180.03681746494087,0.04344255370405749,-0.1238863162508958,0.05819177104905269,-0.1155793933087308
1262,2,1,0,-0.9972389340400699,0.0681769549846649,0.0294390022754669,83.91954040527341,12.154766082763699,24.651098251342802,32.0271148681641,-0.0613659992814064,0.717296838760376,0.0143089480698109,0.69391268491745,0.11068880558013901,0.149281844496727,0.017679899930953997,1560741908.79146,-0.0300562977790833,-0.10361392050981501,-0.0135377645492554,"Sunday, June 16, 2019 at 11:25:08 PM Eastern Daylight Time",25,1.0042111141933801e-07,1.056515540331926e-08,-1.0000001218056531,-0.025502968817392765,0.10327324959228505,-0.022510689210660725,176.9917341677905,0.020048036945543447,-0.10446933384721775,0.01350595790739853,-0.10444213012933648
1263,2,1,0,-0.998136937618256,0.0525417737662792,0.0310124810785055,80.7315902709961,12.312371253967301,25.7163162231445,31.7509918212891,-0.0750313177704811,0.7168855667114259,0.0397658720612526,0.691999971866608,-0.0303798969835043,0.00694546569138765,-0.0475797988474369,1560741909.79493,-0.032712459564209,-0.09672419726848598,-0.0207428932189941,"Sunday, June 16, 2019 at 11:25:09 PM Eastern Daylight Time",25,-9.732536162447916e-08,-1.7954561181560136e-08,-0.9999998791055386,-0.037294962440443676,0.09348802236622947,-0.026926166041322384,174.60086935478415,0.0283329064148911,-0.09658245681006333,0.027034047400097586,-0.09782365928262918
1264,2,1,0,-0.9982591867446899,0.0476217493414879,0.0347931832075119,77.9970703125,13.787845611572301,26.363073348999,31.621337890625,-0.08965907245874401,0.71690034866333,0.0587408058345318,0.68888646364212,0.0518821366131306,-0.15288367867469801,0.0185885485261679,1560741910.79843,-0.0105387568473816,-0.0166401565074921,0.0008497238159179691,"Sunday, June 16, 2019 at 11:25:10 PM Eastern Daylight Time",25,-9.758968870076518e-08,-2.1550674682291326e-08,-0.9999999002641025,-0.0030900769927494696,0.016850044857680803,-0.009757543108714795,171.91710797964362,0.000690167417582641,-0.017117133418381777,0.0051979980851041135,-0.016567059198108414
